timestamp,num_satellites,latitude,longitude,altitude,latitude_sigma,longitude_sigma,altitude_sigma,northing,easting,down,utm_zone
1422953219458124,6,51.759715,-1.261247,69.688675,6.747890,3.234252,12.005088,5735743.872940,620000.097733,-69.688675,30U
1422953219658199,6,51.759702,-1.261241,70.376641,6.525952,3.131552,11.003611,5735742.469187,620000.506526,-70.376641,30U
1422953219858418,6,51.759690,-1.261235,70.798336,6.450999,3.097998,10.646153,5735741.152712,620000.968434,-70.798336,30U
1422953220058534,6,51.759675,-1.261227,72.048485,6.446565,3.094825,10.635810,5735739.506806,620001.540144,-72.048485,30U
1422953220258210,8,51.759669,-1.261226,70.569344,6.447775,3.095306,10.642045,5735738.825134,620001.656848,-70.569344,30U
1422953220458429,8,51.759675,-1.261218,67.177142,5.689885,3.007394,9.480463,5735739.445319,620002.225248,-67.177142,30U
1422953220657972,7,51.759663,-1.261216,66.840097,5.742865,3.197532,10.018985,5735738.190607,620002.378379,-66.840097,30U
1422953220858189,7,51.759635,-1.261210,71.170594,6.616906,3.171574,11.437204,5735735.077633,620002.840962,-71.170594,30U
1422953221058406,6,51.759630,-1.261208,69.441031,6.770169,3.241314,12.130574,5735734.438355,620002.978252,-69.441031,30U
1422953221258363,7,51.759621,-1.261200,69.112826,5.980479,3.013698,11.040615,5735733.484066,620003.550622,-69.112826,30U
1422953221458087,8,51.759628,-1.261187,65.504188,2.488803,2.037680,5.097672,5735734.254465,620004.452144,-65.504188,30U
1422953221658115,7,51.759607,-1.261182,68.317882,2.757491,2.222951,5.476988,5735731.943482,620004.890059,-68.317882,30U
1422953221857955,6,51.759601,-1.261178,66.894366,3.307213,2.353413,7.721081,5735731.330078,620005.135486,-66.894366,30U
1422953222058169,6,51.759599,-1.261169,65.309154,2.970603,2.286481,7.369393,5735731.138348,620005.762297,-65.309154,30U
1422953222258161,6,51.759589,-1.261168,65.077950,2.972844,2.295225,7.374535,5735730.024965,620005.860898,-65.077950,30U
1422953222458376,6,51.759574,-1.261168,65.957409,2.874904,2.375329,7.314370,5735728.313661,620005.946493,-65.957409,30U
1422953222658475,6,51.759565,-1.261161,65.733907,2.961187,2.389449,7.400553,5735727.335537,620006.397867,-65.733907,30U
1422953222858161,6,51.759564,-1.261149,64.181183,3.131917,2.442091,7.584802,5735727.277290,620007.277086,-64.181183,30U
1422953223058375,6,51.759546,-1.261148,65.695046,3.131882,2.442106,7.584643,5735725.213458,620007.352180,-65.695046,30U
1422953223258478,6,51.759540,-1.261143,64.847146,3.002738,2.324229,7.413260,5735724.624426,620007.762029,-64.847146,30U
1422953223458484,6,51.759529,-1.261138,65.171219,3.007582,2.342568,7.424829,5735723.369138,620008.089432,-65.171219,30U
1422953223658602,7,51.759516,-1.261135,63.859031,2.885856,2.327602,7.241619,5735721.888072,620008.357377,-63.859031,30U
1422953223858690,7,51.759506,-1.261131,63.860053,2.874781,2.325803,7.231068,5735720.862613,620008.616955,-63.860053,30U
1422953224058407,7,51.759495,-1.261127,64.305595,2.868259,2.300997,7.215171,5735719.620722,620008.981665,-64.305595,30U
1422953224258454,6,51.759486,-1.261126,66.162127,3.042634,2.320067,7.449099,5735718.564809,620009.059044,-66.162127,30U
1422953224458010,6,51.759477,-1.261119,66.235121,3.108793,2.334206,7.517559,5735717.593543,620009.519130,-66.235121,30U
1422953224658020,6,51.759478,-1.261108,64.529880,3.107556,2.329741,7.514868,5735717.740068,620010.321307,-64.529880,30U
1422953224858230,6,51.759470,-1.261103,64.493097,3.005597,2.308825,7.408885,5735716.858654,620010.644799,-64.493097,30U
1422953225058148,6,51.759460,-1.261100,64.693812,2.878271,2.285904,7.280806,5735715.808260,620010.888682,-64.693812,30U
1422953225258100,7,51.759452,-1.261096,64.762038,2.851605,2.277319,7.253258,5735714.862091,620011.192426,-64.762038,30U
1422953225458192,7,51.759443,-1.261091,65.101778,2.838719,2.223162,7.144447,5735713.848337,620011.551830,-65.101778,30U
1422953225658229,7,51.759436,-1.261085,64.942195,2.829773,2.218892,7.134775,5735713.140748,620011.980241,-64.942195,30U
1422953225858155,6,51.759428,-1.261083,64.845227,2.839863,2.268602,7.238373,5735712.245442,620012.133022,-64.845227,30U
1422953226058363,6,51.759420,-1.261080,65.020915,2.835216,2.265591,7.233061,5735711.321403,620012.419621,-65.020915,30U
1422953226258111,6,51.759411,-1.261076,65.311733,2.837414,2.266001,7.235090,5735710.325749,620012.690334,-65.311733,30U
1422953226458170,6,51.759404,-1.261072,65.260815,2.829690,2.261633,7.226188,5735709.536652,620012.967711,-65.260815,30U
1422953226658242,6,51.759397,-1.261068,65.164562,2.827635,2.259154,7.223289,5735708.828648,620013.297486,-65.164562,30U
1422953226858218,6,51.759388,-1.261065,65.495432,2.826338,2.256373,7.220844,5735707.862838,620013.495751,-65.495432,30U
1422953227058163,6,51.759380,-1.261063,65.846752,2.825716,2.254032,7.219266,5735706.907147,620013.653089,-65.846752,30U
1422953227258287,6,51.759374,-1.261059,65.689636,2.822582,2.251266,7.215163,5735706.290945,620013.984494,-65.689636,30U
1422953227458373,6,51.759368,-1.261055,65.632575,2.821497,2.251120,7.214096,5735705.599112,620014.259888,-65.632575,30U
1422953227658433,6,51.759360,-1.261052,65.857385,2.815425,2.248201,7.207380,5735704.769736,620014.517242,-65.857385,30U
1422953227858384,6,51.759354,-1.261049,65.800325,2.823092,2.247613,7.214067,5735704.061993,620014.674764,-65.800325,30U
1422953228058356,6,51.759347,-1.261046,65.972007,2.816081,2.244062,7.206055,5735703.232336,620014.912635,-65.972007,30U
1422953228258562,6,51.759340,-1.261042,65.907762,2.815534,2.242150,7.204636,5735702.569876,620015.232667,-65.907762,30U
1422953228458273,6,51.759334,-1.261038,65.829147,2.814467,2.239919,7.202880,5735701.824021,620015.531240,-65.829147,30U
1422953228658317,7,51.759326,-1.261035,65.921878,2.811636,2.239404,7.199914,5735700.979693,620015.734087,-65.921878,30U
1422953228858423,7,51.759320,-1.261030,65.633895,2.826259,2.240049,7.213453,5735700.359581,620016.079953,-65.633895,30U
1422953229058526,7,51.759312,-1.261028,65.837084,2.826234,2.240066,7.213305,5735699.410612,620016.281349,-65.837084,30U
1422953229258287,7,51.759304,-1.261022,65.973950,2.801453,2.184383,7.095661,5735698.597760,620016.712323,-65.973950,30U
1422953229458491,7,51.759298,-1.261016,66.024342,2.785711,2.104629,6.935418,5735697.852866,620017.155160,-66.024342,30U
1422953229658410,7,51.759289,-1.261011,66.420652,2.791318,2.104481,6.940362,5735696.852606,620017.482566,-66.420652,30U
1422953229858401,7,51.759278,-1.261004,67.432917,2.876590,1.731913,6.278163,5735695.644993,620018.004166,-67.432917,30U
1422953230058213,6,51.759252,-1.261012,70.390485,6.427318,3.077722,10.602540,5735692.802537,620017.533983,-70.390485,30U
1422953230258381,7,51.759255,-1.261001,68.653179,2.979234,1.766506,6.387027,5735693.085321,620018.305385,-68.653179,30U
1422953230458347,7,51.759247,-1.260995,68.657765,2.750422,1.691512,6.155757,5735692.265890,620018.747407,-68.657765,30U
1422953230657697,7,51.759241,-1.260993,67.848121,2.753021,1.707792,6.187153,5735691.630230,620018.896485,-67.848121,30U
1422953230857898,7,51.759234,-1.260990,67.492053,2.721592,1.697397,6.156285,5735690.793145,620019.095213,-67.492053,30U
1422953231058099,7,51.759224,-1.260983,67.969868,2.719546,1.683535,6.130557,5735689.764358,620019.604513,-67.969868,30U
1422953231258301,7,51.759217,-1.260982,67.385903,2.739459,1.684446,6.141083,5735688.936855,620019.684800,-67.385903,30U
1422953231458502,7,51.759207,-1.260973,68.057227,2.720677,1.671455,6.111321,5735687.887678,620020.322265,-68.057227,30U
1422953231658532,6,51.759188,-1.260977,69.925738,6.427630,3.075878,10.614748,5735685.679072,620020.149412,-69.925738,30U
1422953231858466,6,51.759176,-1.260970,70.774703,6.421614,3.073204,10.585794,5735684.441863,620020.638137,-70.774703,30U
1422953232058495,6,51.759169,-1.260966,70.464753,6.421391,3.073008,10.585361,5735683.579099,620020.917004,-70.464753,30U
1422953232258171,6,51.759159,-1.260961,70.651352,6.418961,3.071541,10.576303,5735682.530377,620021.307156,-70.651352,30U
1422953232458233,6,51.759148,-1.260954,71.196311,6.413103,3.068667,10.549384,5735681.359925,620021.788614,-71.196311,30U
1422953232658236,6,51.759141,-1.260951,70.622981,6.413443,3.068810,10.552072,5735680.554782,620022.040000,-70.622981,30U
1422953232858317,6,51.759132,-1.260945,70.751275,6.411583,3.067775,10.544165,5735679.522925,620022.481469,-70.751275,30U
1422953233058373,6,51.759121,-1.260939,71.162025,6.411353,3.067554,10.543730,5735678.378680,620022.940368,-71.162025,30U
1422953233258358,6,51.759112,-1.260933,71.193583,6.410794,3.066876,10.539458,5735677.362240,620023.322804,-71.193583,30U
1422953233458462,6,51.759106,-1.260929,70.404015,6.408963,3.066072,10.533405,5735676.625058,620023.638773,-70.404015,30U
1422953233658438,6,51.759096,-1.260924,70.375229,6.408745,3.065706,10.534119,5735675.584349,620024.029068,-70.375229,30U
1422953233858332,6,51.759086,-1.260917,70.687128,6.409042,3.065716,10.536637,5735674.436767,620024.511240,-70.687128,30U
1422953234058424,7,51.759077,-1.260912,70.341663,6.408805,3.065521,10.536706,5735673.509834,620024.884386,-70.341663,30U
1422953234258347,7,51.759067,-1.260906,70.428812,6.406918,3.064350,10.527884,5735672.398005,620025.329765,-70.428812,30U
1422953234457550,7,51.759066,-1.260894,68.688719,6.152279,2.924391,9.983095,5735672.254950,620026.155036,-68.688719,30U
1422953234657508,7,51.759053,-1.260889,69.316878,6.152605,2.924537,9.985461,5735670.881266,620026.537889,-69.316878,30U
1422953234857702,7,51.759052,-1.260876,67.484969,5.806212,2.732356,9.228696,5735670.795808,620027.447123,-67.484969,30U
1422953235057898,7,51.759061,-1.260855,63.679791,4.677063,2.090531,6.621455,5735671.805456,620028.895262,-63.679791,30U
1422953235258093,7,51.759045,-1.260853,65.009752,4.670136,2.088122,6.607548,5735669.963291,620029.023438,-65.009752,30U
1422953235458288,7,51.759039,-1.260842,64.270656,4.669056,2.081725,6.595180,5735669.319207,620029.810769,-64.270656,30U
1422953235658236,8,51.759027,-1.260836,64.780378,4.674764,2.084970,6.609363,5735668.016389,620030.284265,-64.780378,30U
1422953235858187,9,51.759017,-1.260828,64.819302,4.689342,2.094228,6.646541,5735666.936342,620030.847154,-64.819302,30U
1422953236058185,9,51.759003,-1.260825,65.641481,4.708324,2.103676,6.690593,5735665.372356,620031.088894,-65.641481,30U
1422953236258359,9,51.758993,-1.260820,65.742182,4.106758,1.966782,6.145660,5735664.297598,620031.503506,-65.742182,30U
1422953236458297,9,51.758981,-1.260813,66.165736,4.110343,1.967390,6.155306,5735663.023265,620032.002685,-66.165736,30U
1422953236658267,9,51.758974,-1.260804,65.445182,3.184201,1.750787,5.290982,5735662.186166,620032.647591,-65.445182,30U
1422953236858461,9,51.758966,-1.260799,65.219449,2.207446,1.541114,4.431546,5735661.330517,620032.987005,-65.219449,30U
1422953237058274,8,51.758955,-1.260791,65.851671,2.244163,1.579070,4.648889,5735660.140613,620033.554595,-65.851671,30U
1422953237257239,8,51.758941,-1.260786,66.557576,2.250052,1.567849,4.657955,5735658.598694,620033.969410,-66.557576,30U
1422953237457430,9,51.758936,-1.260781,65.290784,2.234572,1.544939,4.592663,5735658.020471,620034.300080,-65.290784,30U
1422953237657621,9,51.758929,-1.260771,64.215274,2.255000,1.550011,4.647864,5735657.265082,620035.019449,-64.215274,30U
1422953237857813,8,51.758909,-1.260769,67.418391,2.777355,1.674716,5.985331,5735654.990732,620035.204080,-67.418391,30U
1422953238057902,9,51.758903,-1.260756,67.055321,2.262869,1.549296,4.659896,5735654.345620,620036.096837,-67.055321,30U
1422953238258093,9,51.758892,-1.260751,67.397872,2.805019,1.685044,6.011314,5735653.171868,620036.509562,-67.397872,30U
1422953238457957,9,51.758885,-1.260739,67.507210,2.220614,1.539938,4.539087,5735652.389414,620037.312427,-67.507210,30U
1422953238658148,8,51.758878,-1.260732,66.918382,2.784895,1.675030,5.988922,5735651.622706,620037.853751,-66.918382,30U
1422953238858043,9,51.758878,-1.260717,64.490043,2.114695,1.448372,4.202148,5735651.724837,620038.888587,-64.490043,30U
1422953239058233,8,51.758864,-1.260720,66.005885,2.431917,1.658597,5.015484,5735650.071609,620038.708839,-66.005885,30U
1422953239258023,8,51.758858,-1.260714,65.183812,2.432711,1.630380,5.115875,5735649.466341,620039.122251,-65.183812,30U
1422953239458213,8,51.758851,-1.260700,65.273391,2.267637,1.552626,4.716017,5735648.659584,620040.156924,-65.273391,30U
1422953239658254,8,51.758842,-1.260694,65.229696,2.272636,1.553619,4.714998,5735647.691434,620040.569704,-65.229696,30U
1422953239858248,7,51.758826,-1.260692,67.224271,2.845756,1.671062,6.173720,5735645.905051,620040.750089,-67.224271,30U
1422953240058438,7,51.758818,-1.260685,67.143560,2.845727,1.671042,6.173653,5735645.077011,620041.281035,-67.143560,30U
1422953240258507,7,51.758812,-1.260677,66.818512,2.853542,1.672744,6.179940,5735644.389110,620041.845347,-66.818512,30U
1422953240458592,7,51.758802,-1.260672,67.060575,2.823083,1.662434,6.149438,5735643.252145,620042.218049,-67.060575,30U
1422953240658478,7,51.758793,-1.260665,67.078461,2.794599,1.652012,6.119431,5735642.332022,620042.676990,-67.078461,30U
1422953240858648,7,51.758788,-1.260657,66.515529,2.762386,1.640434,6.085860,5735641.759421,620043.243288,-66.515529,30U
1422953241058543,7,51.758778,-1.260651,66.713123,2.762360,1.640418,6.085798,5735640.709476,620043.679974,-66.713123,30U
1422953241258582,7,51.758771,-1.260644,66.664672,2.758579,1.637550,6.079321,5735639.852701,620044.220456,-66.664672,30U
1422953241458353,7,51.758762,-1.260636,66.712820,2.752687,1.634798,6.072108,5735638.928703,620044.752233,-66.712820,30U
1422953241658096,8,51.758754,-1.260630,66.750916,2.749422,1.633671,6.068813,5735637.982973,620045.226145,-66.750916,30U
1422953241858283,8,51.758745,-1.260623,66.863682,2.746275,1.632426,6.065367,5735636.993676,620045.704663,-66.863682,30U
1422953242058379,8,51.758737,-1.260616,66.818974,2.746249,1.632409,6.065306,5735636.112214,620046.251159,-66.818974,30U
1422953242258538,8,51.758730,-1.260608,66.470314,2.676590,1.617439,5.877963,5735635.341707,620046.793866,-66.470314,30U
1422953242458411,8,51.758722,-1.260601,66.147230,2.581047,1.598278,5.616910,5735634.522320,620047.321548,-66.147230,30U
1422953242658301,9,51.758721,-1.260589,64.039120,2.239995,1.534899,4.660278,5735634.474368,620048.151865,-64.039120,30U
1422953242858263,9,51.758706,-1.260585,65.658702,2.242732,1.536178,4.660559,5735632.804073,620048.414924,-65.658702,30U
1422953243058223,9,51.758697,-1.260579,65.788612,2.242722,1.536192,4.660641,5735631.796492,620048.908264,-65.788612,30U
1422953243258071,8,51.758684,-1.260576,66.953603,2.693697,1.630614,5.888864,5735630.293332,620049.158109,-66.953603,30U
1422953243458213,8,51.758676,-1.260568,66.876260,2.741379,1.648435,5.933103,5735629.402776,620049.713283,-66.876260,30U
1422953243658353,8,51.758667,-1.260562,66.831063,2.494981,1.634938,5.252923,5735628.410560,620050.139031,-66.831063,30U
1422953243858538,8,51.758663,-1.260557,65.406137,2.250830,1.604828,4.609107,5735627.993682,620050.477759,-65.406137,30U
1422953244058585,7,51.758666,-1.260541,63.423499,3.276230,2.469696,5.146993,5735628.387277,620051.590802,-63.423499,30U
1422953244257923,8,51.758645,-1.260543,65.369347,2.281295,1.622592,4.647781,5735626.077843,620051.535571,-65.369347,30U
1422953244458107,8,51.758639,-1.260538,64.476157,2.291275,1.633991,4.642826,5735625.437865,620051.876201,-64.476157,30U
1422953244658291,8,51.758630,-1.260531,64.728022,2.328630,1.665757,4.661102,5735624.347882,620052.345983,-64.728022,30U
1422953244858250,7,51.758627,-1.260516,64.005915,3.271172,2.466431,5.139858,5735624.142967,620053.422638,-64.005915,30U
1422953245058259,8,51.758606,-1.260526,65.261677,2.320202,1.665048,4.637638,5735621.759294,620052.803113,-65.261677,30U
1422953245258396,7,51.758604,-1.260506,64.979483,3.243493,2.461597,5.091733,5735621.580038,620054.183771,-64.979483,30U
1422953245458515,8,51.758591,-1.260508,65.117404,2.258262,1.619326,4.584728,5735620.059672,620054.057471,-65.117404,30U
1422953245658555,8,51.758579,-1.260502,65.707531,2.242894,1.609642,4.567541,5735618.797601,620054.517036,-65.707531,30U
1422953245858604,8,51.758568,-1.260496,66.038864,2.206719,1.576677,4.551743,5735617.612713,620054.946222,-66.038864,30U
1422953246058593,8,51.758560,-1.260490,65.996421,2.206718,1.576642,4.551770,5735616.674779,620055.407220,-65.996421,30U
1422953246258332,8,51.758554,-1.260484,65.345219,2.193971,1.568140,4.536085,5735616.010247,620055.833339,-65.345219,30U
1422953246458343,9,51.758545,-1.260477,65.471828,2.197314,1.566192,4.488214,5735615.051270,620056.299734,-65.471828,30U
1422953246658326,9,51.758539,-1.260472,64.826564,2.218384,1.582353,4.504034,5735614.397641,620056.721033,-64.826564,30U
1422953246858272,9,51.758528,-1.260465,65.436867,2.217497,1.582459,4.500645,5735613.180539,620057.227266,-65.436867,30U
1422953247058359,9,51.758521,-1.260458,65.107854,2.217495,1.582425,4.500671,5735612.427591,620057.693455,-65.107854,30U
1422953247258328,9,51.758512,-1.260452,64.981897,2.260370,1.591756,4.404038,5735611.370761,620058.144847,-64.981897,30U
1422953247458455,8,51.758510,-1.260435,64.092370,3.052450,2.012797,4.173737,5735611.229130,620059.326638,-64.092370,30U
1422953247658431,9,51.758503,-1.260428,63.782631,3.056426,2.008173,4.172795,5735610.433966,620059.799174,-63.782631,30U
1422953247858418,9,51.758495,-1.260425,63.777363,3.044987,2.007916,4.155613,5735609.577142,620060.083582,-63.777363,30U
1422953248058394,9,51.758492,-1.260412,62.469011,3.045002,2.007904,4.155622,5735609.212030,620060.979460,-62.469011,30U
1422953248258256,8,51.758481,-1.260410,63.068204,3.042726,2.008424,4.154800,5735608.003852,620061.149029,-63.068204,30U
1422953248458347,9,51.758460,-1.260415,63.554124,2.279728,1.508940,4.050179,5735605.689147,620060.825315,-63.554124,30U
1422953248658389,9,51.758450,-1.260410,63.337277,2.163811,1.434290,4.019709,5735604.594765,620061.208172,-63.337277,30U
1422953248858253,9,51.758442,-1.260405,63.509602,2.159513,1.431677,4.025689,5735603.667100,620061.582141,-63.509602,30U
1422953249058363,9,51.758433,-1.260400,63.714855,2.159510,1.431663,4.025699,5735602.759927,620061.956628,-63.714855,30U
1422953249258472,9,51.758426,-1.260395,63.680493,2.157577,1.430557,4.019248,5735601.916875,620062.326772,-63.680493,30U
1422953249458424,9,51.758416,-1.260388,64.008665,2.156644,1.428846,4.015590,5735600.834990,620062.784446,-64.008665,30U
1422953249658403,9,51.758408,-1.260386,64.873233,2.157659,1.431529,4.026804,5735599.912489,620063.002746,-64.873233,30U
1422953249858453,9,51.758400,-1.260379,64.748817,2.152290,1.430873,4.007356,5735599.022279,620063.480725,-64.748817,30U
1422953250058410,9,51.758391,-1.260374,64.716546,2.152286,1.430859,4.007367,5735598.052879,620063.835825,-64.716546,30U
1422953250258397,9,51.758384,-1.260369,64.445371,2.150911,1.430879,3.987169,5735597.297699,620064.175127,-64.445371,30U
1422953250458383,9,51.758374,-1.260363,64.510738,2.152630,1.436295,3.982868,5735596.260037,620064.647730,-64.510738,30U
1422953250658379,9,51.758366,-1.260358,64.495210,2.152709,1.437560,3.982576,5735595.365624,620064.994919,-64.495210,30U
1422953250858357,9,51.758358,-1.260352,64.145879,2.151396,1.437837,3.979243,5735594.500021,620065.442615,-64.145879,30U
1422953251058422,8,51.758348,-1.260352,64.097380,2.190502,1.680647,4.013782,5735593.342166,620065.486780,-64.097380,30U
1422953251258494,9,51.758341,-1.260339,64.221402,2.151852,1.435168,3.980744,5735592.541037,620066.365476,-64.221402,30U
1422953251458479,9,51.758332,-1.260334,64.229767,2.150994,1.438734,3.978262,5735591.574412,620066.770418,-64.229767,30U
1422953251658410,9,51.758323,-1.260330,64.412078,2.151173,1.454018,3.969028,5735590.627131,620067.095185,-64.412078,30U
1422953251858395,8,51.758313,-1.260329,64.268448,2.188021,1.684375,4.005294,5735589.492614,620067.163872,-64.268448,30U
1422953252057574,8,51.758305,-1.260323,64.110890,2.188009,1.684360,4.005302,5735588.570209,620067.583336,-64.110890,30U
1422953252257747,8,51.758295,-1.260316,64.240789,2.187371,1.677766,3.993384,5735587.521935,620068.079937,-64.240789,30U
1422953252457922,8,51.758287,-1.260311,64.188990,2.186924,1.678648,3.991719,5735586.598720,620068.474330,-64.188990,30U
1422953252658096,8,51.758279,-1.260307,64.157039,2.187520,1.679175,3.994166,5735585.683935,620068.781385,-64.157039,30U
1422953252858271,8,51.758270,-1.260301,64.066730,2.188396,1.688784,3.994174,5735584.788877,620069.181862,-64.066730,30U
1422953253058445,8,51.758263,-1.260296,64.063785,2.188384,1.688769,3.994181,5735583.936851,620069.570246,-64.063785,30U
1422953253258365,8,51.758255,-1.260291,64.128361,2.187155,1.681931,3.988615,5735583.103080,620069.912833,-64.128361,30U
1422953253458425,8,51.758247,-1.260289,64.317973,2.166494,2.020861,4.054632,5735582.162580,620070.099871,-64.317973,30U
1422953253658390,10,51.758239,-1.260281,64.153779,2.161039,1.656030,3.946702,5735581.351682,620070.671649,-64.153779,30U
1422953253858291,10,51.758231,-1.260277,64.161739,2.163059,1.658084,3.957434,5735580.485529,620070.974174,-64.161739,30U
1422953254058329,10,51.758223,-1.260271,64.089949,2.163047,1.658072,3.957445,5735579.603754,620071.402206,-64.089949,30U
1422953254258343,10,51.758216,-1.260265,64.057915,2.126297,1.620412,3.919880,5735578.800702,620071.834263,-64.057915,30U
1422953254458380,10,51.758213,-1.260255,63.207828,1.931891,1.481027,3.701503,5735578.449523,620072.536680,-63.207828,30U
1422953254658311,10,51.758204,-1.260246,63.896729,1.913870,1.309159,3.639500,5735577.519430,620073.145352,-63.896729,30U
1422953254858388,10,51.758195,-1.260242,64.410100,1.925288,1.317332,3.661025,5735576.534675,620073.475477,-64.410100,30U
1422953255058054,10,51.758188,-1.260240,63.991232,1.925276,1.317339,3.661076,5735575.772403,620073.638895,-63.991232,30U
1422953255258226,9,51.758180,-1.260233,64.572906,2.141118,1.549901,4.408350,5735574.820790,620074.151998,-64.572906,30U
1422953255458398,10,51.758177,-1.260230,63.429967,1.991199,1.392222,3.906830,5735574.496130,620074.366019,-63.429967,30U
1422953255658569,10,51.758167,-1.260233,63.601882,1.932323,1.330396,3.707594,5735573.437036,620074.177005,-63.601882,30U
1422953255858555,10,51.758163,-1.260221,63.962100,1.934202,1.326298,3.696106,5735572.942210,620074.983147,-63.962100,30U
1422953256058590,10,51.758156,-1.260216,63.999264,1.934190,1.326306,3.696157,5735572.253855,620075.380888,-63.999264,30U
1422953256258225,10,51.758151,-1.260209,64.051574,1.933133,1.319422,3.672657,5735571.663296,620075.835913,-64.051574,30U
1422953256458395,9,51.758144,-1.260206,64.095434,2.172758,1.452107,4.007643,5735570.912916,620076.082561,-64.095434,30U
1422953256658521,9,51.758139,-1.260200,64.066069,2.172980,1.451494,4.008063,5735570.352416,620076.531117,-64.066069,30U
1422953256858332,9,51.758135,-1.260193,64.002283,2.169979,1.448133,3.997986,5735569.895448,620076.990403,-64.002283,30U
1422953257058211,9,51.758130,-1.260186,64.041446,2.169974,1.448122,3.997993,5735569.386644,620077.480711,-64.041446,30U
1422953257258381,9,51.758125,-1.260180,64.037068,2.175502,1.447688,4.013520,5735568.859775,620077.954281,-64.037068,30U
1422953257458290,9,51.758122,-1.260176,63.794813,2.167013,1.444793,3.991648,5735568.487517,620078.246511,-63.794813,30U
1422953257658342,9,51.758120,-1.260166,63.701289,2.155564,1.444145,3.960478,5735568.289371,620078.890729,-63.701289,30U
1422953257858373,8,51.758110,-1.260154,65.551557,2.666084,1.562220,5.303064,5735567.185103,620079.746151,-65.551557,30U
1422953258058542,8,51.758108,-1.260150,65.119326,2.666064,1.562234,5.302999,5735566.988420,620080.069743,-65.119326,30U
1422953258258298,8,51.758106,-1.260145,64.988076,2.668489,1.585604,5.335049,5735566.789296,620080.411033,-64.988076,30U
1422953258458318,8,51.758104,-1.260135,65.463298,2.668334,1.585464,5.332709,5735566.523080,620081.120444,-65.463298,30U
1422953258658337,8,51.758104,-1.260132,64.649515,2.673017,1.626579,5.392352,5735566.517914,620081.278921,-64.649515,30U
1422953258858322,8,51.758101,-1.260121,65.131434,2.667285,1.578225,5.324057,5735566.260398,620082.056784,-65.131434,30U
1422953259058490,8,51.758100,-1.260110,65.325451,2.667265,1.578241,5.323990,5735566.099668,620082.820497,-65.325451,30U
1422953259258351,8,51.758098,-1.260100,65.609245,2.665200,1.556458,5.291107,5735565.974161,620083.565642,-65.609245,30U
1422953259458365,8,51.758098,-1.260090,65.442064,2.663793,1.549636,5.278039,5735566.001905,620084.198570,-65.442064,30U
1422953259658533,8,51.758099,-1.260081,65.183484,2.663328,1.549420,5.276408,5735566.091552,620084.837199,-65.183484,30U
1422953259858653,8,51.758099,-1.260070,65.206335,2.663358,1.544386,5.269273,5735566.136807,620085.605516,-65.206335,30U
1422953260058821,8,51.758101,-1.260060,65.179314,2.663338,1.544401,5.269209,5735566.307508,620086.298749,-65.179314,30U
1422953260258533,8,51.758102,-1.260050,64.985636,2.662393,1.541346,5.265350,5735566.528354,620086.937678,-64.985636,30U
1422953260458407,8,51.758105,-1.260040,64.930540,2.661896,1.537730,5.261991,5735566.813621,620087.628897,-64.930540,30U
1422953260658361,9,51.758108,-1.260029,65.131129,2.661135,1.534265,5.255596,5735567.174319,620088.419841,-65.131129,30U
1422953260858507,9,51.758112,-1.260019,65.304405,2.661348,1.534285,5.254884,5735567.591857,620089.103365,-65.304405,30U
1422953261058139,9,51.758116,-1.260010,65.300023,2.661328,1.534299,5.254821,5735568.115354,620089.727514,-65.300023,30U
1422953261258305,9,51.758122,-1.260000,65.019772,2.609864,1.530744,5.164737,5735568.810385,620090.358539,-65.019772,30U
1422953261458342,9,51.758128,-1.259992,65.065996,2.572910,1.528036,5.088907,5735569.432861,620090.898768,-65.065996,30U
1422953261658507,9,51.758131,-1.259984,65.878968,2.306466,1.509275,4.630250,5735569.777309,620091.429698,-65.878968,30U
1422953261858357,8,51.758142,-1.259976,65.016489,2.672479,1.531087,5.248950,5735571.083875,620091.951391,-65.016489,30U
1422953262058522,9,51.758144,-1.259972,66.465006,2.358754,1.510466,4.712835,5735571.285710,620092.244135,-66.465006,30U
1422953262258445,9,51.758160,-1.259965,64.806899,2.759313,1.548245,5.279806,5735573.097294,620092.685547,-64.806899,30U
1422953262458378,7,51.758178,-1.259956,64.090317,4.521454,1.987279,6.213115,5735575.063607,620093.251280,-64.090317,30U
1422953262658151,7,51.758187,-1.259953,64.232400,4.517615,1.985466,6.203999,5735576.120817,620093.418300,-64.232400,30U
1422953262858316,8,51.758190,-1.259956,64.922063,2.946395,1.588309,5.357680,5735576.443890,620093.257654,-64.922063,30U
1422953263058480,8,51.758201,-1.259955,64.821908,2.946375,1.588317,5.357612,5735577.607800,620093.238272,-64.821908,30U
1422953263258410,8,51.758212,-1.259956,64.530337,2.817179,1.558835,5.299917,5735578.813519,620093.139411,-64.530337,30U
1422953263458390,9,51.758226,-1.259958,63.505851,2.707385,1.538311,5.126687,5735580.448216,620092.967777,-63.505851,30U
1422953263658554,9,51.758236,-1.259958,63.547582,2.703218,1.536960,5.128249,5735581.574200,620092.964261,-63.547582,30U
1422953263858646,9,51.758248,-1.259958,63.716594,2.714636,1.542789,5.168580,5735582.816361,620092.954072,-63.716594,30U
1422953264058631,9,51.758257,-1.259957,64.037635,2.714619,1.542796,5.168526,5735583.869210,620092.972033,-64.037635,30U
